Show,Date,Person,Media Type,Media Value,,Title,,,,,,,,,,,,,,,,,,,,,
200,3/14/06,Mary Poplin,4,http://www.veritas.org/talks/mother-teresa-difference-between-social-work-and-religious-work/?view=all-talks&ccm_paging_p=45,,Mother Teresa: The Difference Between Social Work and Religious Work,,,,,,,,,,,,,,,,,,,,,
200,3/13/06,Os Guinness,4,http://www.veritas.org/talks/one-unanswerable-objection-christian-faith-christians/?view=all-talks&ccm_paging_p=45,,The One Unanswerable Objection to the Christian Faith: Christians,,,,,,,,,,,,,,,,,,,,,
200,3/13/06,Os Guinness,4,http://www.veritas.org/talks/one-true-god-monotheism-glory-or-scandal-west/?view=all-talks&ccm_paging_p=46,,One True God: Monotheism The Glory or the Scandal of the West?,,,,,,,,,,,,,,,,,,,,,
200,3/12/06,Os Guinness,4,http://www.veritas.org/talks/journey-thinking-persons-quest-meaning2/?view=all-talks&ccm_paging_p=46,,The Journey: A Thinking Person's Quest for Meaning,,,,,,,,,,,,,,,,,,,,,
200,2/23/06,Panel|Timothy J. Keller|David Koepsell,4,http://www.veritas.org/talks/now-what-confronting-our-power/?view=all-talks&ccm_paging_p=46,,Now What? Confronting Our Power,,,,,,,,,,,,,,,,,,,,,
200,2/23/06,Gabe Allen,4,http://www.veritas.org/talks/wallbuilders/?view=all-talks&ccm_paging_p=46,,Wallbuilders,,,,,,,,,,,,,,,,,,,,,
200,2/22/06,Steve Evans,4,http://www.veritas.org/talks/are-there-moral-absolutes1/?view=all-talks&ccm_paging_p=46,,Are There Moral Absolutes?,,,,,,,,,,,,,,,,,,,,,
200,2/22/06,Steve Evans,4,http://www.veritas.org/talks/are-there-moral-absolutes2/?view=all-talks&ccm_paging_p=46,,Are There Moral Absolutes?,,,,,,,,,,,,,,,,,,,,,
200,2/21/06,Hugh Ross,4,http://www.veritas.org/talks/there-scientific-evidence-existence-god/?view=all-talks&ccm_paging_p=46,,Is There Scientific Evidence for the Existence of God?,,,,,,,,,,,,,,,,,,,,,
200,12/31/05,William Lane Craig,4,http://www.veritas.org/talks/resurrection-fact-or-fiction/?view=all-talks&ccm_paging_p=46,,The Resurrection: Fact or Fiction?,,,,,,,,,,,,,,,,,,,,,
200,11/11/05,Drew Trotter,4,http://www.veritas.org/talks/what-did-cs-lewis-mean-and-does-it-matter-preview-lion-witch-and-wardrobe/?view=all-talks&ccm_paging_p=46,,"What Did C.S. Lewis Mean, and Does It Matter? A Preview of ""The Lion, the Witch and the Wardrobe""",,,,,,,,,,,,,,,,,,,,,
200,11/10/05,Frederica Mathewes-Green,4,http://www.veritas.org/talks/what-real-meaning-sex/?view=all-talks&ccm_paging_p=46,,What is the Real Meaning of Sex?,,,,,,,,,,,,,,,,,,,,,
200,11/10/05,Drew Trotter,4,http://www.veritas.org/talks/meaning-and-movies-what-5-academy-award-nominees-best-picture-tell-us-about-ourselves/?view=all-talks&ccm_paging_p=46,,Meaning and the Movies: What the 5 Academy Award Nominees for Best Picture Tell Us About Ourselves,,,,,,,,,,,,,,,,,,,,,
200,11/9/05,William Edgar,4,http://www.veritas.org/talks/meaning-and-significance-personal-journey/?view=all-talks&ccm_paging_p=46,,Meaning and Significance: A Personal Journey,,,,,,,,,,,,,,,,,,,,,
200,4/30/05,Ben Witherington,4,http://www.veritas.org/talks/breaking-davinci-code-question-jesus-and-historical-truth/?view=all-talks&ccm_paging_p=46,,Breaking the DaVinci Code: The Question of Jesus and Historical Truth,,,,,,,,,,,,,,,,,,,,,
200,4/30/05,Mary Poplin,4,http://www.veritas.org/talks/making-sense-radical-conversion-professor/?view=all-talks&ccm_paging_p=46,,Making Sense: The Radical Conversion of a Professor,,,,,,,,,,,,,,,,,,,,,
200,4/29/05,Hugh Ross|Fazale Rana|George Murphy|Marc Pinsonneault|Dana Wrensch,4,http://www.veritas.org/talks/question-god-evolution-and-origin-life-chance-or-design-scientific-model-testing-intelligent-design/?view=all-talks&ccm_paging_p=46,,The Question of God: 'Evolution and the Origin of life: Chance or Design?' A scientific model for testing Intelligent Design,,,,,,,,,,,,,,,,,,,,,
200,3/22/05,Nicholas Wolterstorff,4,http://www.veritas.org/talks/are-there-christian-foundations-political-liberty/?view=all-talks&ccm_paging_p=47,,Are There Christian Foundations for Political Liberty?,,,,,,,,,,,,,,,,,,,,,
200,3/21/05,Dick Keyes,4,http://www.veritas.org/talks/where-freedom-pluralistic-society/?view=all-talks&ccm_paging_p=47,,Where is Freedom in a Pluralistic Society?,,,,,,,,,,,,,,,,,,,,,
200,3/16/05,Greg Jesson,4,http://www.veritas.org/talks/life-will-break-your-heart/?view=all-talks&ccm_paging_p=47,,Life Will Break your Heart,,,,,,,,,,,,,,,,,,,,,
200,3/15/05,Walter Bradley,4,http://www.veritas.org/talks/there-scientific-evidence-intelligent-creator-universe/?view=all-talks&ccm_paging_p=47,,Is there Scientific Evidence for an Intelligent Creator of the Universe?,,,,,,,,,,,,,,,,,,,,,
200,2/23/05,Richard John Neuhaus,4,http://www.veritas.org/talks/who-we-are-theological-perspective/?view=all-talks&ccm_paging_p=47,,Who We Are: A Theological Perspective,,,,,,,,,,,,,,,,,,,,,
200,2/21/05,Dan Blazer,4,http://www.veritas.org/talks/who-we-are-filmmakers-perspective/?view=all-talks&ccm_paging_p=47,,Who We Are: A Filmmaker's Perspective,,,,,,,,,,,,,,,,,,,,,
200,2/17/05,Antonye Holyde,4,http://www.veritas.org/talks/truth-art/?view=all-talks&ccm_paging_p=47,,Truth in Art,,,,,,,,,,,,,,,,,,,,,
200,2/17/05,Brian Bolton,4,http://www.veritas.org/talks/does-god-exist1/?view=all-talks&ccm_paging_p=47,,Does God Exist?,,,,,,,,,,,,,,,,,,,,,
200,2/16/05,Os Guinness,4,http://www.veritas.org/talks/time-truth-living-free-world-lies-hype-and-spin1/?view=all-talks&ccm_paging_p=47,,"Time for Truth: Living Free in a World of Lies, Hype, and Spin",,,,,,,,,,,,,,,,,,,,,
200,2/16/05,David Miller,4,http://www.veritas.org/talks/faith-and-work-oil-and-water/?view=all-talks&ccm_paging_p=47,,Faith and Work: Like Oil and Water?,,,,,,,,,,,,,,,,,,,,,
200,2/15/05,Lilian Barger,4,http://www.veritas.org/talks/body-bound-women-and-spirituality/?view=all-talks&ccm_paging_p=47,,Body Bound: Women and Spirituality,,,,,,,,,,,,,,,,,,,,,
200,2/15/05,Michael Behe,4,http://www.veritas.org/talks/intelligent-design-necessary-full-explanation-molecular-structure-life/?view=all-talks&ccm_paging_p=47,,Is Intelligent Design Necessary for a Full Explanation for the Molecular Structure of Life?,,,,,,,,,,,,,,,,,,,,,
200,2/15/05,James Westgate|Imam Ali Al-Ghazvini|Mark Young|Devin Carroll|Lise Rosenthal,4,http://www.veritas.org/talks/what-do-you-believe-and-why/?view=all-talks&ccm_paging_p=47,,What Do You Believe And Why?,,,,,,,,,,,,,,,,,,,,,
200,2/14/05,Eleonore Stump,4,http://www.veritas.org/talks/job-and-problem-evil/?view=all-talks&ccm_paging_p=47,,Job and the Problem of Evil,,,,,,,,,,,,,,,,,,,,,
200,2/11/05,Don Miller,4,http://www.veritas.org/talks/rethinking-relationships/?view=all-talks&ccm_paging_p=48,,Rethinking Relationships,,,,,,,,,,,,,,,,,,,,,
200,2/10/05,David Porteous,4,http://www.veritas.org/talks/poverty-and-creative-response-micro-finance-and-economic-development/?view=all-talks&ccm_paging_p=48,,Poverty and the Creative Response: Micro-Finance and Economic Development,,,,,,,,,,,,,,,,,,,,,
200,2/7/05,Robert Thurman|Philip Kitcher|Finny Kuruvilla,4,http://www.veritas.org/talks/buddha-man-and-jesus/?view=all-talks&ccm_paging_p=48,,"Buddha, Man, and Jesus",,,,,,,,,,,,,,,,,,,,,
200,1/29/05,Os Guinness,4,http://www.veritas.org/talks/unspeakable-facing-evil-age-genocide-and-terrorism1/?view=all-talks&ccm_paging_p=48,,Unspeakable: Facing Evil in an Age of Genocide and Terrorism,,,,,,,,,,,,,,,,,,,,,
200,1/29/05,Os Guinness,4,http://www.veritas.org/talks/unspeakable-facing-evil-age-genocide-and-terrorism/?view=all-talks&ccm_paging_p=48,,Unspeakable: Facing Evil in an Age of Genocide and Terrorism,,,,,,,,,,,,,,,,,,,,,
200,1/29/05,Gary Habermas,4,http://www.veritas.org/talks/veracity-new-testament/?view=all-talks&ccm_paging_p=48,,Veracity of the New Testament,,,,,,,,,,,,,,,,,,,,,
200,1/15/05,Ben Patterson,4,http://www.veritas.org/talks/does-anybody-really-know-what-time-it/?view=all-talks&ccm_paging_p=48,,Does Anybody Really Know What Time It Is?,,,,,,,,,,,,,,,,,,,,,
200,1/15/05,Steve Mayer,4,http://www.veritas.org/talks/policies-and-porches-embracing-breadth-justice/?view=all-talks&ccm_paging_p=48,,Policies and Porches: Embracing the Breadth of Justice,,,,,,,,,,,,,,,,,,,,,
200,1/15/05,Ken Heffner,4,http://www.veritas.org/talks/holy-worldliness-christian-approach-popular-culture/?view=all-talks&ccm_paging_p=48,,Holy Worldliness: A Christian Approach to Popular Culture,,,,,,,,,,,,,,,,,,,,,
200,1/15/05,Scott Bolinder|Sabrina Fairchild|Scott Millen|Josh Schicker,4,http://www.veritas.org/talks/producers-discerning-media-world-inside-out/?view=all-talks&ccm_paging_p=48,,The Producers: Discerning the Media World from the Inside Out,,,,,,,,,,,,,,,,,,,,,
200,1/15/05,Tim Fry|Jane Graham|Lori Strehler|Molly Halvey|Fred Johnson|Jena Lee,4,http://www.veritas.org/talks/africa-engaging-aids-poverty-and-human-rights-issues/?view=all-talks&ccm_paging_p=48,,"Africa: Engaging AIDS, Poverty, and Human Rights Issues",,,,,,,,,,,,,,,,,,,,,
200,1/14/05,Mary Poplin,4,http://www.veritas.org/talks/my-future-meaning-life-and-jesus/?view=all-talks&ccm_paging_p=48,,"My Future, The Meaning of Life, and Jesus",,,,,,,,,,,,,,,,,,,,,
200,1/12/05,Ward Gasque,4,http://www.veritas.org/talks/da-vinci-code-fact-or-fiction/?view=all-talks&ccm_paging_p=48,,The da Vinci Code: Fact or Fiction?,,,,,,,,,,,,,,,,,,,,,
200,1/12/05,John Perkins,4,http://www.veritas.org/talks/john-perkins-racial-justice/?view=all-talks&ccm_paging_p=48,,John Perkins on Racial Justice,,,,,,,,,,,,,,,,,,,,,
200,1/11/05,Bruce Kuhn,4,http://www.veritas.org/talks/acts-apostles/?view=all-talks&ccm_paging_p=48,,The Acts of the Apostles,,,,,,,,,,,,,,,,,,,,,
200,11/10/04,Armand Nicholi,4,http://www.veritas.org/talks/question-god-sigmund-freud-and-cs-lewis/?view=all-talks&ccm_paging_p=48,,The Question of God: Sigmund Freud and CS Lewis,,,,,,,,,,,,,,,,,,,,,
200,10/24/04,Michael Strauss,4,http://www.veritas.org/talks/origin-and-design-universe/?view=all-talks&ccm_paging_p=49,,On the Origin and Design of the Universe,,,,,,,,,,,,,,,,,,,,,
200,4/22/04,Richard Carrier|Michael Licona,4,http://www.veritas.org/talks/debate-resurrection-jesus-christ/?view=all-talks&ccm_paging_p=49,,Debate: The Resurrection of Jesus Christ,,,,,,,,,,,,,,,,,,,,,
200,4/16/04,William Lane Craig|Alvin Plantinga,4,http://www.veritas.org/talks/science-and-religion-21st-century/?view=all-talks&ccm_paging_p=49,,Science and Religion in the 21st Century,,,,,,,,,,,,,,,,,,,,,
200,4/16/04,William Lane Craig,1,oAxPHWF8aec?rel=0,,Beyond the Passion,,,,,,,,,,,,,,,,,,,,,
200,4/14/04,William Lane Craig,1,memZqZoKaYI?rel=0,,Do All Roads Lead to God?,,,,,,,,,,,,,,,,,,,,,
200,4/14/04,Phillip Yancey,4,http://www.veritas.org/talks/rumors-another-world/?view=all-talks&ccm_paging_p=49,,Rumors of Another World,,,,,,,,,,,,,,,,,,,,,
200,2/14/04,Richard Weikart,4,http://www.veritas.org/talks/darwin-hitler/?view=all-talks&ccm_paging_p=49,,From Darwin to Hitler,,,,,,,,,,,,,,,,,,,,,
200,1/30/04,William Lane Craig,4,http://www.veritas.org/talks/one-true-religion-possible/?view=all-talks&ccm_paging_p=49,,Is One True Religion Possible,,,,,,,,,,,,,,,,,,,,,
200,1/30/04,William Lane Craig|Alvin Plantinga|Richard Gale Ph.D.|Quentin Smith,4,http://www.veritas.org/talks/science-and-religion-part/?view=all-talks&ccm_paging_p=49,,Science and Religion Part,,,,,,,,,,,,,,,,,,,,,
200,12/31/03,Gary Habermas|Antony Flew,1,BVb3Xvny8-k?hl=en&fs=1,,Did Jesus Rise from the Dead?,,,,,,,,,,,,,,,,,,,,,
200,12/31/03,Frederica Mathewes-Green,4,http://www.veritas.org/talks/east-west-east-journey-feminist-movement-historic-christianity/?view=all-talks&ccm_paging_p=49,,East to West to East: Journey from the Feminist Movement to Historic Christianity,,,,,,,,,,,,,,,,,,,,,
200,11/13/03,Father Steven Kostoff,4,http://www.veritas.org/talks/consequences-existence-or-non-existence-god-dostoyevskys-vision/?view=all-talks&ccm_paging_p=49,,Consequences of the Existence or Non-existence of God: Dostoyevsky's Vision,,,,,,,,,,,,,,,,,,,,,
200,11/12/03,Bruce Edwards,4,http://www.veritas.org/talks/re-enchanting-cosmos-cs-lewis-and-christian-imagination/?view=all-talks&ccm_paging_p=49,,Re-enchanting the Cosmos: C.S. Lewis and the Christian Imagination,,,,,,,,,,,,,,,,,,,,,
200,11/11/03,Bradley Birzer,4,http://www.veritas.org/talks/tolkien-christian-humanism-and-myth/?view=all-talks&ccm_paging_p=49,,"Tolkien, Christian Humanism, and Myth",,,,,,,,,,,,,,,,,,,,,
200,10/25/03,Nancy Pearcey|Michael Strauss|John H. Kennedy|Jeffrey B. Russell,4,http://www.veritas.org/talks/worldviews-and-their-scientific-and-cultural-implications/?view=all-talks&ccm_paging_p=49,,Worldviews and Their Scientific and Cultural Implications,,,,,,,,,,,,,,,,,,,,,
200,6/25/03,Francis Collins,4,http://www.veritas.org/talks/faith-and-human-genome/?view=all-talks&ccm_paging_p=49,,Faith and the Human Genome,,,,,,,,,,,,,,,,,,,,,
200,6/25/03,Ian Hutchinson,4,http://www.veritas.org/talks/science-christian-and-natural/?view=all-talks&ccm_paging_p=50,,Science: Christian and Natural,,,,,,,,,,,,,,,,,,,,,
200,6/25/03,Michael Behe|H. Fritz Schaefer III|Walter Bradley|Dean H. Kenyon|Robert C. Newman|Charles Thaxton,4,http://www.veritas.org/talks/origins-and-design/?view=all-talks&ccm_paging_p=50,,Origins and Design,,,,,,,,,,,,,,,,,,,,,
200,4/25/03,Robert C. Koons,4,http://www.veritas.org/talks/science-and-belief-god/?view=all-talks&ccm_paging_p=50,,Science and Belief in God,,,,,,,,,,,,,,,,,,,,,
200,4/22/03,Gregory Boyd|Robert Price,4,http://www.veritas.org/talks/jesus-legend-teacher-critic-or-son-god/?view=all-talks&ccm_paging_p=50,,"Jesus: Legend, Teacher, Critic, or Son of God?",,,,,,,,,,,,,,,,,,,,,
200,4/12/03,Christopher Mitchell,4,http://www.veritas.org/talks/cs-lewis-and-jrr-tolkien/?view=all-talks&ccm_paging_p=50,,CS Lewis and JRR Tolkien,,,,,,,,,,,,,,,,,,,,,
200,4/12/03,Christopher Mitchell,4,http://www.veritas.org/talks/jrr-tolkien-father-modern-fantasy-literature/?view=all-talks&ccm_paging_p=50,,JRR Tolkien: Father of Modern Fantasy Literature,,,,,,,,,,,,,,,,,,,,,
200,4/12/03,Stan Mattson,4,http://www.veritas.org/talks/cs-lewis-spiritual-journey/?view=all-talks&ccm_paging_p=50,,CS Lewis' Spiritual Journey,,,,,,,,,,,,,,,,,,,,,
200,4/12/03,David Payne,4,http://www.veritas.org/talks/evening-cs-lewis-dramatic-performance/?view=all-talks&ccm_paging_p=50,,An Evening With C.S. Lewis: Dramatic Performance,,,,,,,,,,,,,,,,,,,,,
200,4/12/03,Paul F. Ford,4,http://www.veritas.org/talks/theology-narnia/?view=all-talks&ccm_paging_p=50,,Theology of Narnia,,,,,,,,,,,,,,,,,,,,,
200,3/31/03,Jerry Walls,4,http://www.veritas.org/talks/problem-evil4/?view=all-talks&ccm_paging_p=50,,The Problem of Evil,,,,,,,,,,,,,,,,,,,,,
200,1/29/03,Gary Habermas,4,http://www.veritas.org/talks/near-death-experiences-evidence-afterlife/?view=all-talks&ccm_paging_p=50,,Near-Death Experiences: Evidence for an Afterlife?,,,,,,,,,,,,,,,,,,,,,
200,1/2/03,Vinoth Ramachandra,4,http://www.veritas.org/talks/western-myths-about-pluralism-real-basis-civil-rights/?view=all-talks&ccm_paging_p=50,,Western Myths About Pluralism:The Real Basis of Civil Rights,,,,,,,,,,,,,,,,,,,,,
200,11/15/02,Dallas Willard,4,http://www.veritas.org/talks/what-does-it-mean-be-human/?view=all-talks&ccm_paging_p=50,,What Does It Mean To Be Human?,,,,,,,,,,,,,,,,,,,,,
200,11/8/02,Gene McConnell,4,http://www.veritas.org/talks/power-porn/?view=all-talks&ccm_paging_p=50,,The Power of Porn,,,,,,,,,,,,,,,,,,,,,
200,11/7/02,Nancy Pearcey,4,http://www.veritas.org/talks/whats-worldview/?view=all-talks&ccm_paging_p=50,,What's In a Worldview,,,,,,,,,,,,,,,,,,,,,
200,11/7/02,Nancy Pearcey,4,http://www.veritas.org/talks/darwin-meets-berenstain-bears/?view=all-talks&ccm_paging_p=50,,Darwin Meets the Berenstain Bears,,,,,,,,,,,,,,,,,,,,,
200,4/11/02,Erwin McManus,4,http://www.veritas.org/talks/erwin-mcmanus-gods-value-human-uniqueness/?view=all-talks&ccm_paging_p=51,,Erwin McManus: God's Value for Human Uniqueness,,,,,,,,,,,,,,,,,,,,,
200,3/4/02,William Hurlbut,4,http://www.veritas.org/talks/empathy-image-god/?view=all-talks&ccm_paging_p=51,,Empathy & Image of God,,,,,,,,,,,,,,,,,,,,,
200,3/4/02,Michael Strauss,4,http://www.veritas.org/talks/why-faith-and-science-must-agree/?view=all-talks&ccm_paging_p=51,,Why Faith and Science Must Agree,,,,,,,,,,,,,,,,,,,,,
200,3/4/02,Dallas Willard,4,http://www.veritas.org/talks/why-science-and-religion-must-conflict/?view=all-talks&ccm_paging_p=51,,Why Science and Religion Must Conflict,,,,,,,,,,,,,,,,,,,,,
200,3/4/02,Michael Strauss,4,http://www.veritas.org/talks/scientific-evidence-existence-god2/?view=all-talks&ccm_paging_p=51,,Scientific Evidence for the Existence of God,,,,,,,,,,,,,,,,,,,,,
200,3/4/02,Judith Gundry-Volf,4,http://www.veritas.org/talks/gender-sexuality-and-paul/?view=all-talks&ccm_paging_p=51,,"Gender, Sexuality, and Paul",,,,,,,,,,,,,,,,,,,,,
200,3/4/02,Dallas Willard,4,http://www.veritas.org/talks/nietzsche-vs-jesus-christ/?view=all-talks&ccm_paging_p=51,,Nietzsche vs. Jesus Christ,,,,,,,,,,,,,,,,,,,,,
200,3/4/02,Curtis Chang,4,http://www.veritas.org/talks/veritas-and-freiheit/?view=all-talks&ccm_paging_p=51,,Veritas and Freiheit,,,,,,,,,,,,,,,,,,,,,
200,3/4/02,Bruce Kuhn|Avis Blair|Todd Dorman|Ron Hansen|Sarah Skibitzke,4,http://www.veritas.org/talks/truth-and-arts/?view=all-talks&ccm_paging_p=51,,Truth and the Arts,,,,,,,,,,,,,,,,,,,,,
200,3/4/02,Bruce Kuhn,4,http://www.veritas.org/talks/bruce-kuhn-performs-entire-gospel-luke-himself/?view=all-talks&ccm_paging_p=51,,Bruce Kuhn Performs the Entire Gospel of Luke By Himself,,,,,,,,,,,,,,,,,,,,,
200,3/4/02,Os Guinness,4,http://www.veritas.org/talks/time-truth1/?view=all-talks&ccm_paging_p=51,,Time For Truth,,,,,,,,,,,,,,,,,,,,,
200,2/23/02,Fritz Schaefer,4,http://www.veritas.org/talks/big-bang-stephen-hawking-and-god/?view=all-talks&ccm_paging_p=51,,"The Big Bang, Stephen Hawking, and God",,,,,,,,,,,,,,,,,,,,,
200,2/23/02,Fritz Schaefer,4,http://www.veritas.org/talks/electron-affinity-guanine-cytosine-base-pair-and-neutral-anion-structural-peturbations/?view=all-talks&ccm_paging_p=51,,Electron Affinity of the Guanine-Cytosine Base Pair and Neutral-Anion Structural Peturbations,,,,,,,,,,,,,,,,,,,,,
200,2/23/02,Eleonore Stump,4,http://www.veritas.org/talks/faith-and-problem-evil/?view=all-talks&ccm_paging_p=51,,Faith and the Problem of Evil,,,,,,,,,,,,,,,,,,,,,
200,2/23/02,Fred Carpenter,4,http://www.veritas.org/talks/filmmakers-reception/?view=all-talks&ccm_paging_p=51,,Filmmakers' Reception,,,,,,,,,,,,,,,,,,,,,
200,2/23/02,JP Moreland,4,http://www.veritas.org/talks/what-meaning-life/?view=all-talks&ccm_paging_p=51,,What is the Meaning of Life?,,,,,,,,,,,,,,,,,,,,,
200,2/23/02,Fred Carpenter,4,http://www.veritas.org/talks/filmmakers-reception/?view=all-talks&ccm_paging_p=52,,Filmmakers' Reception,,,,,,,,,,,,,,,,,,,,,
200,2/23/02,JP Moreland,4,http://www.veritas.org/talks/what-meaning-life/?view=all-talks&ccm_paging_p=52,,What is the Meaning of Life?,,,,,,,,,,,,,,,,,,,,,
200,2/21/02,JP Moreland,4,http://www.veritas.org/talks/atheism-theism-and-meaning-life/?view=all-talks&ccm_paging_p=52,,"Atheism, Theism, and the Meaning of Life",,,,,,,,,,,,,,,,,,,,,
200,2/18/02,Michael Behe,4,http://www.veritas.org/talks/science-stumbles-design/?view=all-talks&ccm_paging_p=52,,Science Stumbles on Design,,,,,,,,,,,,,,,,,,,,,
200,1/22/02,William Lane Craig|Gerd LÃ_demann,1,8MWcFv0ySm0?rel=0,,The Possibility of Resurrection,,,,,,,,,,,,,,,,,,,,,
200,10/27/01,Vinoth Ramachandra,4,http://www.veritas.org/talks/how-jesus-relevant/?view=all-talks&ccm_paging_p=52,,How is Jesus Relevant?,,,,,,,,,,,,,,,,,,,,,
200,10/27/01,Mary Ellen Ashcroft,4,http://www.veritas.org/talks/finding-career-and-calling-balancing-failure-and-success/?view=all-talks&ccm_paging_p=52,,"Finding Career and Calling, Balancing Failure and Success",,,,,,,,,,,,,,,,,,,,,
200,10/27/01,Jeremy Begbie,4,http://www.veritas.org/talks/beyond-tolerance-western-myths-about-pluralism/?view=all-talks&ccm_paging_p=52,,Beyond Tolerance: Western Myths About Pluralism,,,,,,,,,,,,,,,,,,,,,
200,10/27/01,Jeremy Begbie,4,http://www.veritas.org/talks/sense-ending/?view=all-talks&ccm_paging_p=52,,The Sense of an Ending,,,,,,,,,,,,,,,,,,,,,
200,9/10/01,Bruce Kuhn,4,http://www.veritas.org/talks/tales-tolstoy1/?view=all-talks&ccm_paging_p=52,,Tales of Tolstoy,,,,,,,,,,,,,,,,,,,,,
200,9/10/01,Wendy Bannister,4,http://www.veritas.org/talks/art-gospel-and-public-university/?view=all-talks&ccm_paging_p=52,,"Art, the Gospel and the Public University",,,,,,,,,,,,,,,,,,,,,
200,5/31/01,James Pyne,4,http://www.veritas.org/talks/faith-truth-and-music/?view=all-talks&ccm_paging_p=52,,"Faith, Truth and Music",,,,,,,,,,,,,,,,,,,,,
200,4/18/01,Matthew Conolly M.D.,4,http://www.veritas.org/talks/11-objections-euthanasia/?view=all-talks&ccm_paging_p=52,,11 Objections to Euthanasia,,,,,,,,,,,,,,,,,,,,,
200,4/18/01,Brian Schrag,4,http://www.veritas.org/talks/music-ecstasy-and-truth/?view=all-talks&ccm_paging_p=52,,"Music, Ecstasy, and Truth",,,,,,,,,,,,,,,,,,,,,
200,4/18/01,Matthew Conolly M.D.,4,http://www.veritas.org/talks/where-were-you-when-i-was-hurting-fourth-man-fire/?view=all-talks&ccm_paging_p=52,,Where Were You When I Was Hurting? The Fourth Man in the Fire,,,,,,,,,,,,,,,,,,,,,
200,4/18/01,David Hill,4,http://www.veritas.org/talks/science-orthodox-religion-new-millennium/?view=all-talks&ccm_paging_p=53,,Science: The Orthodox Religion of the new Millennium,,,,,,,,,,,,,,,,,,,,,
200,4/18/01,Erwin McManus|Alice Brown-Collins,4,http://www.veritas.org/talks/humility-character/?view=all-talks&ccm_paging_p=53,,"Humility, Character",,,,,,,,,,,,,,,,,,,,,
200,4/18/01,Alfred Wong,4,http://www.veritas.org/talks/physics-and-six-day-creation/?view=all-talks&ccm_paging_p=53,,Physics and the Six Day Creation,,,,,,,,,,,,,,,,,,,,,
200,4/18/01,Lee Irons,4,http://www.veritas.org/talks/days-genesis/?view=all-talks&ccm_paging_p=53,,The Days of Genesis,,,,,,,,,,,,,,,,,,,,,
200,4/18/01,Matthew Conolly M.D.,4,http://www.veritas.org/talks/11-objections-euthanasia/?view=all-talks&ccm_paging_p=53,,11 Objections to Euthanasia,,,,,,,,,,,,,,,,,,,,,
200,4/18/01,Brian Schrag,4,http://www.veritas.org/talks/music-ecstasy-and-truth/?view=all-talks&ccm_paging_p=53,,"Music, Ecstasy, and Truth",,,,,,,,,,,,,,,,,,,,,
200,4/18/01,Matthew Conolly M.D.,4,http://www.veritas.org/talks/where-were-you-when-i-was-hurting-fourth-man-fire/?view=all-talks&ccm_paging_p=53,,Where Were You When I Was Hurting? The Fourth Man in the Fire,,,,,,,,,,,,,,,,,,,,,
200,4/11/01,William Kath|Randy Claussen|Kenneth Shull,4,http://www.veritas.org/talks/science-truth-and-knowledge/?view=all-talks&ccm_paging_p=53,,"Science, Truth, and Knowledge",,,,,,,,,,,,,,,,,,,,,
200,4/11/01,William Lane Craig,4,http://www.veritas.org/talks/contemporary-scholarship-and-historicity-resurrection-jesus/?view=all-talks&ccm_paging_p=53,,Contemporary Scholarship and the Historicity of the Resurrection of Jesus,,,,,,,,,,,,,,,,,,,,,
200,4/11/01,William Lane Craig,1,_fOIWRiC3vQ?rel=0,,The Absurdity of Life Without God,,,,,,,,,,,,,,,,,,,,,
200,3/11/01,Norma McCorvey,4,http://www.veritas.org/talks/whatever-happened-jane-roe-lecture-documentary/?view=all-talks&ccm_paging_p=53,,Whatever Happened to Jane Roe? (Lecture + Documentary),,,,,,,,,,,,,,,,,,,,,
200,1/20/01,Erwin McManus,4,http://www.veritas.org/talks/fingerprint-god/?view=all-talks&ccm_paging_p=53,,The Fingerprint of God,,,,,,,,,,,,,,,,,,,,,
200,1/17/01,Robin Leaver,4,http://www.veritas.org/talks/bach-preacher/?view=all-talks&ccm_paging_p=53,,"Bach, a Preacher?",,,,,,,,,,,,,,,,,,,,,
200,1/17/01,Robin Leaver,4,http://www.veritas.org/talks/exploring-bach/?view=all-talks&ccm_paging_p=53,,Exploring Bach,,,,,,,,,,,,,,,,,,,,,
200,1/13/01,Sharon Gallagher,4,http://www.veritas.org/talks/mystery-morality-and-meaning-what-woody-allen-and-others-are-saying-about-our-culture/?view=all-talks&ccm_paging_p=53,,"Mystery, Morality, and Meaning: What Woody Allen (and others) are Saying About Our Culture",,,,,,,,,,,,,,,,,,,,,
200,1/13/01,Dave Anderson|Sharon Gallagher|Bill Romanowski,4,http://www.veritas.org/talks/panel-silver-screen-spirituality-thinking-faithfully-about-film/?view=all-talks&ccm_paging_p=53,,Panel: Silver Screen Spirituality: Thinking Faithfully About Film,,,,,,,,,,,,,,,,,,,,,
200,1/13/01,Sharon Gallagher,4,http://www.veritas.org/talks/mystery-morality-and-meaning-what-woody-allen-and-others-are-saying-about-our-culture/?view=all-talks&ccm_paging_p=54,,"Mystery, Morality, and Meaning: What Woody Allen (and others) are Saying About Our Culture",,,,,,,,,,,,,,,,,,,,,
200,1/13/01,Dave Anderson|Sharon Gallagher|Bill Romanowski,4,http://www.veritas.org/talks/panel-silver-screen-spirituality-thinking-faithfully-about-film/?view=all-talks&ccm_paging_p=54,,Panel: Silver Screen Spirituality: Thinking Faithfully About Film,,,,,,,,,,,,,,,,,,,,,
